date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:41:10	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:10%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07139.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07139.356fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:15	181718/181718	---M--	200	added ('OK')	image/jpeg	etag:%221280488289315%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07140.JPG?attachauth=ANoY7cqptWawGrtjP6O1pa8Em_fMARaicgZD46T-2GoicuE00enjn6FXgTt2mLP-1OanoukhmplSQbBHqFEBP5ZVZlyXJ8h5fSi4GWMUE7PNEz95VGlM1tyEnu2a5mCLj0uRqABPHPZkg27aJcP5lSYADOuTgkUKlMU6qCxVTnmk-TLxHVPTbbZNYoWXvyH2y9XimS2JOyiflID_yMnHkRggzGjVzDDM3Q%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071407397.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:15	20062/20062	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:13%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488238440/topsort/DSC07139.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488238440/topsort/DSC07139f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:18	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:17%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07142.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07142.376fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:21	158011/158011	---M--	200	added ('OK')	image/jpeg	etag:%221280488238346%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07139.JPG?attachauth=ANoY7crDQqBDJt-_rilR59EiAzBZVgHcZuNjydrHe8S7kbOJEsmYBaJGCROtJKpl213liuPdp_QVZYOMZaEFgRPwFteZcOhMejXgDq9ud1Qw3_mp8wgjGOganpWkNtTg6xVheLiZ4o36t5yvA5ENWlPO4JDTkQuW81ynjIA6AiwZzFKHhLGaGZ8Pz0r9PLUVh7_4VbsBdxQcslTL03QPeANsu3VxdAZMIw%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071396df5.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:22	10322/10322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:21%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488400534/topsort/DSC07142.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488400534/topsort/DSC07142f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:25	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:24%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07143.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07143.396fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:28	201502/201502	---M--	200	added ('OK')	image/jpeg	etag:%221280488400525%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07142.JPG?attachauth=ANoY7cqkLA0iWv9Le6e8ICx765xWtFkr3mIo-4Tg4l9xS8Is-EEiVEhiuekFZZqgn80M9Nyi01ZR5tMv1Cl4Frj7NgJeBcnHOMMFzDzwQumDt4CN5JohW-PoIM-vzCCGpStUcwQ9iiZJGPjuckmTxvI_iF17rOytdNKutnHCttGTjJWS77DGmUOycw3b4gaauOijFlYoyTF9-1NrIjZP9r3DGI7aGtAb1A%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071426ff0.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:29	11644/11644	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:28%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488446721/topsort/DSC07143.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488446721/topsort/DSC07143f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:32	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:31%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07145.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07145.3b6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:36	212086/212086	---M--	200	added ('OK')	image/jpeg	etag:%221280488446708%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07143.JPG?attachauth=ANoY7cpKbRSXgYJ0EFvUNjZWmA-ZCpjs4cXB9QKsN1N0eixmt-yMNl24Fiffm7w3HGZ7-B7gDEFS7wvOAOJ0hyyzsVPIbFIvRCjbD7eVerStdnYWlzvxxeGcwPBVwfWfTUZ4RJGMsLLUUZH_LEdaA2uH8FyXi3mbcBkbTCAvWi3QNfYhuHo97qM6gtcibM3qNlT3w0XNrVKTyHwjcL9xUbMiocPkkumUTA%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071437a30.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:37	12166/12166	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:36%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488510045/topsort/DSC07145.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488510045/topsort/DSC07145f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:40	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:39%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07146.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07146.3d6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:43	175853/175853	---M--	200	added ('OK')	image/jpeg	etag:%221280488510035%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07145.JPG?attachauth=ANoY7cos8Ub0CfDFq4jcJr1nEwTBSo_-qfCeTulmDYJ7XQp9DMNzGO1TCymjrCVRX-wHk3ixeGn1jsUyZIJGhS44k9h0_gOOUanm7l7sz0jlS3co2pFWQG0BniuO9Zg4tatIEHBAXR2MDh5s5FHKSO6ncn_o5-wpxMGPFylTjcJWgA1WeUa5JqNm5c0SUQGWhHtR2ma8t4jS1EtL498G7aXE4RPP--RTMQ%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07145d2b0.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:44	11334/11334	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:43%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488544227/topsort/DSC07146.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488544227/topsort/DSC07146f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:45	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:45%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07147.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07147.3f6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:51	13991/13991	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:49%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488672851/topsort/DSC07147.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488672851/topsort/DSC07147f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:41:51	183291/183291	---M--	200	added ('OK')	image/jpeg	etag:%221280488544215%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07146.JPG?attachauth=ANoY7cqYeT3l4TezDDpYUkuQ0SA5bqG1o5YSiwNHiDNwEIXOuediX8yHXReBBOlTY3vGckMEgwYDzQjM-uQ1o3ewu81O1S8DYl9SWUW6OepkLelQZ3bV2XAeXHTpMq6bEOgDDvX28jnBTKnrqrPfrih01vt0Jksgu-RbQjnypFTeSGmUFdWm9JPtw1Ra63R6YSsHs4aBM4jBS4YvGr3_thgaZAXej6eAGw%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071467903.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:54	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:41:53%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07148.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07148.416fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:41:58	200112/200112	---M--	200	added ('OK')	image/jpeg	etag:%221280488672823%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07147.JPG?attachauth=ANoY7co-TDB_u-wLNahSqkGW0zs-fumnnvjIVqUz-3bLiDCHw-PQdJUn8JG8jbt14sK4-BCfTgRzj9D5MN07-KnYBx83FKPpc73djAUzeWbSffywshkpm6MohfrlFLmKG8PJ2F96K-nMiJ4e2C6KokQKpU5PeOMh7m8B53N1FBuz5xg7pw6YPvgq5Qjn6gthm7mv8RSjkqbdhwQiM98cgVGYtSHYvxW2Vw%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07147b9b9.html	(from https://sites.google.com/site/smilitude/topsort)
19:41:59	13475/13475	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:41:57%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488705126/topsort/DSC07148.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488705126/topsort/DSC07148f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:02	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:01%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07149.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07149.436fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:05	188704/188704	---M--	200	added ('OK')	image/jpeg	etag:%221280488705109%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07148.JPG?attachauth=ANoY7cr_7KQpJR31MLYZRXcnqAi-xRtsSkvQ9caHfx7jOf2bTbu-Ggf_e_EsyBW5hVIFu53gQCE0eOo3fREcRXyepKbBMqOcQ94Zflz4Ssbm44FY4BD5KDrvG5UUceLt6X0yFEosXGplrvz17KB2NyjLmL3-sTf-L5Vacpw_L48spMfEAOI58s9_rlO3p9udw1VYGO7Pi496afcfdlm7V62_xIzGterJ_A%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071487c61.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:06	13774/13774	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:06%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488715697/topsort/DSC07149.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488715697/topsort/DSC07149f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:08	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:07%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07150.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07150.456fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:14	13267/13267	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:11%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488726237/topsort/DSC07150.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488726237/topsort/DSC07150f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:14	189816/189816	---M--	200	added ('OK')	image/jpeg	etag:%221280488715681%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07149.JPG?attachauth=ANoY7cqgZ-PAPRIHjqHuqFLMp3FpZdxUNPTv_v-xGRs_QP9ysztvuYOfJuQe7fKB0amGChrwoVGY21eT_qeqaPl9ueGbExSqprApW8FycEzJwvECj76Kxr6bBAR3N7krk7euzd-n3xGBk4l33mMTqcZondAZsOOPgcVe22w_ZvN3R3l4sSSaRXz9tRxlYS4-Utk3UpwCIdKlZ1mJlBBI7m5GxPv9muBCug%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07149819d.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:17	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:16%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07151.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07151.476fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:19	182618/182618	---M--	200	added ('OK')	image/jpeg	etag:%221280488726223%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07150.JPG?attachauth=ANoY7crYKM60Ny197eMymEs7NRSONP-RIJ00DRdo3GxSXmdLezLxLobOgi2ZRSxwo4a1sZIy0ddZSnkjDGFpMYsB4xfx6EE6QMUvS5qvqG7jMu8jMWapKE4dUIHsUQtGNokcuMFLpIwnz1bKO2-k892r7D_STCX_ofivDvXNKHBwGG7fIiJmc1oD3ryF4LzaFETU7DsjlqivPGJb4t3PQGX9Zr0pqo3ghg%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071509e8b.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:21	15935/15935	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:20%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488738761/topsort/DSC07151.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488738761/topsort/DSC07151f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:23	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:22%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07152.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07152.496fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:27	200144/200144	---M--	200	added ('OK')	image/jpeg	etag:%221280488738659%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07151.JPG?attachauth=ANoY7cqXYrC3PPsIBNQY-TUq12EnSRJqjCnOcWCHME1AuZNT15TUKGZL9-uLBmZ9CfP9USG37zVzpEYeA5f3awth-n1clJVn41aNfaPZO_QNfmW9tt2SKEkIZPXuq7VTHVjY0WHD714lM_lsbPLhpxpuH0WWa_WxQN4dtFxbAZZxSubWJYduIlGBe4qNYZ_HEVHDsWXsT9D4hsuSExSVX5I1oZUvws5cZg%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC071514e95.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:28	14734/14734	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:27%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488753563/topsort/DSC07152.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488753563/topsort/DSC07152f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:31	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:30%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07153.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07153.4b6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:34	192656/192656	---M--	200	added ('OK')	image/jpeg	etag:%221280488753550%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07152.JPG?attachauth=ANoY7cpRVb0mcWVA6Gzgc5dhCvmL6MNramDS5JBbSDW33CFHd-dS6R7ZFis-qg4Jo9i_zhd1YYUWNowRq7eXOf9u7NXkmq8xaFWsJ4nKtrUwdIjWj_K66BijVOh5q7cA-xrPkmadibjDALCjyBzqHoGUk0eot4lrrCm-y8hr0JW7itIuFWm2uvGrUYCqOrx7rrn3BNeZiguZWgu6eYCf4z08x8oz2WRD4w%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC0715242e5.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:35	16612/16612	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:35%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488769843/topsort/DSC07153.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488769843/topsort/DSC07153f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:37	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:37%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07154.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07154.4d6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:42	206781/206781	---M--	200	added ('OK')	image/jpeg	etag:%221280488769825%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07153.JPG?attachauth=ANoY7cpf42_q_uXeEPDNG9CSzBJUv0tk2ZVL3D9GW70Jb-9w-N8tp0kPnBtm7gf7CjXmQlQk1Ko0Q3BQTH4M2hBrVvEdCZxyLQPX-cqkN2jdiiIi_mwRW18m2iL_4KXF1vvlvsN1KqmOQ2ELcMxy6_X-69cHBYG8Jw-JuPC8V9bc49Sbw0nJ4RGGt7P9j6lHK82cf0HsN99WxQfv2cnA86ZjWLMeslNTuw%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC0715317de.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:43	17552/17552	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:41%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1280488789271/topsort/DSC07154.JPG?height=300&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1280488789271/topsort/DSC07154f0aa.jpg	(from https://sites.google.com/site/smilitude/topsort)
19:42:46	533/533	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:45%20GMT	https://sites.google.com/site/smilitude/topsort/DSC07144.JPG?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/topsort/DSC07144.4f6fb5.delayed	(from https://sites.google.com/site/smilitude/topsort)
19:42:50	194864/194864	---M--	200	added ('OK')	image/jpeg	etag:%221280488789259%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07154.JPG?attachauth=ANoY7cqu6IzfSlJDzGZzdCkYy2ICML2bkxLPHFqjyXuozlXftuVyuXSQjdMIoXX3DhKA_m-nDv18leDQp9XbkzJ6d4gvHxdRRteGS-t1dMYexpkDP5AEpQzoEEYIr58_ZpRn5B_Afh2B03qUc_Y15lIFRFEBM9LAn9002ydjm5XC27PmxdO9Y79bqYY6mfVrmX4BtIcgx1i52-XuoBowKYCOIKOe77RjIA%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC0715449eb.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:50	7609/7609	---M--	200	added ('OK')	image/jpeg	etag:%221267495168005%22	https://sites.google.com/site/smilitude/fibo.svg-medium-init-.jpg	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/fibo.svg-medium-init-.jpg	(from https://sites.google.com/site/smilitude/recursion_and_dp)
19:42:53	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:42:52%20GMT	https://sites.google.com/site/smilitude/shortestpath/shortsetp_col.jpg?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/shortestpath/shortsetp_col.516fb5.delayed	(from https://sites.google.com/site/smilitude/shortestpath)
19:42:56	181731/181731	---M--	200	added ('OK')	image/jpeg	etag:%221280488477628%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07144.JPG?attachauth=ANoY7coe7rWm-GdasqXQQpXmauNJ_WchZVJ4NTbd6YLvH7h9wV0RGEMVlKlHBfqJT_1jUpjyEwB-XX5k5iwEF2iw9m3847ER9BoKz0O546QdiSuoEaC1DNNiwKSgAShH0qS4VVbiVluNJT2zo_OWlqAfoZhEsdjR1SrLuE7PiW8MCDrnBZ-Bns3g4hikxK6EphpFDFyZkGDKCrKwZhSliYohVsQ4R2LuDw%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/topsort/DSC07144813c.html	(from https://sites.google.com/site/smilitude/topsort)
19:42:58	25927/25927	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:42:57%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1284858366877/shortestpath/shortsetp_col.jpg?height=367&width=400	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1284858366877/shortestpath/shortsetp_coldb9c.jpg	(from https://sites.google.com/site/smilitude/shortestpath)
19:43:01	534/534	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2008%20Sep%202013%2013:43:00%20GMT	https://sites.google.com/site/smilitude/shortestpath/bfs0.jpg?attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/shortestpath/bfs0.536fb5.delayed	(from https://sites.google.com/site/smilitude/shortestpath)
19:43:01	98502/98502	---M--	200	added ('OK')	image/jpeg	etag:%221284858366848%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/shortestpath/shortsetp_col.jpg?attachauth=ANoY7crEYKHpNRxjUNQq2OTQhifS9t88zq4P_9YxP_nEGeOzjBRMW7S4v43vXbBk55wZzSNb8NkXX4wiB9ApL-X75ml3YRoL8ziN69XyIyfQJsSJ1CgDzOJO1wHYXBAWPhNkq6sYVEOWROxTUq0AI0riBfWH8nzdXOvBLS50_U7lfkIOoWLkPLYNdqsfjZflBaGIRUPPTxS9T0p_U2xh5CTH_61eZ8yBr7T2ipBmI9AwiZIT61OsaTw%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/shortestpath/shortsetp_col83c0.html	(from https://sites.google.com/site/smilitude/shortestpath)
19:43:03	24605/24605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Sep%202013%2013:43:02%20GMT	https://sites.google.com/site/smilitude/_/rsrc/1284854038891/shortestpath/bfs0.jpg?height=320&width=320	C:/Users/Xplosive/Desktop/smilitude/smilitude/sites.google.com/site/smilitude/_/rsrc/1284854038891/shortestpath/bfs0ca9d.jpg	(from https://sites.google.com/site/smilitude/shortestpath)
19:43:04	24459/24459	---M--	200	added ('OK')	image/jpeg	etag:%221284854038872%22	https://4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/shortestpath/bfs0.jpg?attachauth=ANoY7cqFE-dQAv3mORNuvutAh-KG5lGlfe4qntcLzclnBDeljsWmuxlFPbOeckjCszb7xo3HWGMJGk2loOMPCgo-xs4a0jbIy2WZqwS8gnvYWMPZbEe20R5LorvkKvCyoovwT0jppU86e0dVGLDT2z07stYG2Te4gCyunKhSAU5JVyhg0o-pMzZmvIlsxlEyYe3rUehMmllANmyYShLSJp-8Qggx_DdxRg%3D%3D&attredirects=0	C:/Users/Xplosive/Desktop/smilitude/smilitude/4d7c3273-a-62cb3a1a-s-sites.googlegroups.com/site/smilitude/shortestpath/bfs0d238.html	(from https://sites.google.com/site/smilitude/shortestpath)
19:43:04	271/271	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Sep%202013%2013:43:04%20GMT	http://upload.wikimedia.org/wikipedia/commons/4/45/Dijksta_Anim.gif	C:/Users/Xplosive/Desktop/smilitude/smilitude/upload.wikimedia.org/wikipedia/commons/4/45/Dijksta_Anim.gif	(from https://sites.google.com/site/smilitude/shortestpath)
